indicator_id,level,place_id,place_name,report_date,sitrep,version,value,unit,basis,derivation,evidence_quote,page,text_source,confidence,flags,places_included,note
beds_total,province,nord-kivu,Nord-Kivu,2026-08-01,79,1,141,beds,table,"",Nombre de lits 821 141 68 20 1 050,8,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-08-01,79,1,20,beds,table,"",Nombre de lits 821 141 68 20 1 050,8,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-08-02,80,1,68,beds,table,"",Nombre de lits 821 141 68 20 ND,8,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-02,80,1,821,beds,table,"",Nombre de lits 821 141 68 20 ND,8,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-08-02,80,1,141,beds,table,"",Nombre de lits 821 141 68 20 ND,8,pdf_text,high,"","",""
beds_total,province,sud-kivu,Sud-Kivu,2026-08-02,80,1,,beds,table,"",Nombre de lits 821 141 68 20 ND,8,pdf_text,high,not_reported,"",""
beds_total,province,tshopo,Tshopo,2026-08-02,80,1,20,beds,table,"",Nombre de lits 821 141 68 20 ND,8,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-07,85,1,860,beds,prose,"","l'occupation atteint 595 patients pour 860 lits (69,2 %), avec saturation des CTE de Rwampara, ISTM et Nizi.",2,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-11,89,1,845,beds,prose,"","l'occupation atteint 375 patients pour 845 lits (44,4%) spécifiquement en Ituri, avec saturation des CTE de Rwampara, Bambu et Nizi du côté des confirmés.",2,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-15,93,1,991,beds,prose,"","L’occupation atteint 548 patients pour 991 lits (55,3 %), soit 236 confirmés sur 497 lits (47,5 %) et 312 suspects sur 494 lits (63,2 %) ;",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-08-15,93,1,206,beds,prose,"","Ainsi, 170 malades sont hospitalisés (28 confirmés et 142 suspects) pour 206 lits, soit une occupation de 82,5 % (43,8 % pour les confirmés et 100 % pour les suspects).",3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-08-15,93,1,12,beds,prose,"","À la Tshopo, une nouvelle admission a été enregistrée (femme de 29 ans, ZS de Kabondo) et 8 patients sont en isolement au CTE HC de Kisangani (3 confirmés et 5 suspects) pour 12 lits, soit 66,7 % d’occupation (75 % pour les confirmés et 62,5 % pour les suspects) ;",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-08-17,94,1,78,beds,prose,"","Ainsi, 49 malades sont hospitalisés (39 confirmés et 10 suspects) pour 78 lits, soit 62,8 % d’occupation, avec une saturation critique des lits confirmés à Wamba (400 %) et à Isiro (216 %).",4,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-17,94,1,996,beds,prose,"","Ainsi, 470 patients sont hospitalisés (172 confirmés et 298 suspects) pour 996 lits, soit un taux d’occupation de 47,2 %, et le cumul provincial des guéris atteint 1 000.",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-08-17,94,1,206,beds,prose,"","Ainsi, 181 malades sont hospitalisés (34 confirmés et 147 suspects) pour 206 lits, soit 87,9 % d’occupation, les lits suspects atteignant 103,5 %.",4,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-19,96,1,965,beds,prose,"","Ainsi, 551 patients sont hospitalisés pour 965 lits, soit un taux d’occupation global de 57,1 %.",4,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-08-19,96,1,206,beds,prose,"","Ainsi, 196 malades sont hospitalisés pour 206 lits, soit 95,1 % d’occupation ;",4,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-08-19,96,1,14,beds,prose,"","À la Tshopo, une nouvelle admission d’un suspect au CTE HC Kisangani porte à 5, le nombre de patients isolés pour 14 lits (35,7% d’occupation).",4,pdf_text,high,"","",""
beds_total,province,bas-uele,Bas-Uélé,2026-08-20,97,1,3,beds,prose,"","Au Bas-Uélé, 1 patient est en isolement au centre de transit de Limba (ZS de Viadana) pour 3 lits, soit 33,3 % d’occupation.",5,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-20,97,1,965,beds,prose,"","Ainsi, 536 patients sont hospitalisés pour 965 lits, soit un taux d’occupation global de 55,2 % ;",4,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-08-20,97,1,206,beds,prose,"","Ainsi, 169 malades sont hospitalisés pour 206 lits, soit 82,0 % d’occupation ;",5,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-08-20,97,1,12,beds,prose,"","À la Tshopo, trois nouvelles admissions de cas suspects au CTE HC Kisangani portent à 6 le nombre de patients isolés (3 confirmés et 3 suspects) pour 12 lits, soit 50,0 % d’occupation ;",5,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-08-22,99,1,130,beds,prose,"","Ainsi, 72 malades sont hospitalisés pour 130 lits, soit 55,4 % d’occupation.",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-22,99,1,965,beds,prose,"","Ainsi, 528 patients sont hospitalisés pour 965 lits, soit un taux d’occupation global de 54,7%.",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-08-22,99,1,206,beds,prose,"","Ainsi, 167 malades sont hospitalisés pour 206 lits, soit 81,1 % d’occupation.",3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-08-22,99,1,14,beds,prose,"","À la Tshopo, une nouvelle admission de cas suspect au CTE HC Kisangani et une sortie de guérison portent à 4 le nombre de patients isolés (1 confirmé et 3 suspects) pour 14 lits, soit 28,6 % d’occupation.",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-08-24,101,1,130,beds,prose,"","Un total de 81 patients sont en isolement pour 130 lits, soit 62,3 %.",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-24,101,1,978,beds,prose,"","Ainsi, 522 patients sont hospitalisés pour 978 lits, soit un taux d’occupation global de 53,4 % ;",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-08-24,101,1,206,beds,prose,"","Au terme de la journée, 178 patients sont hospitalisés pour 206 lits, soit un taux d’occupation global de 86,4 % ;",3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-08-24,101,1,14,beds,prose,"","À la Tshopo, 4 nouvelles admissions de cas suspects et 10 patients isolés pour 14 lits, soit 71,4 % d’occupation ;",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-08-25,102,1,120,beds,prose,"","Un total de 79 patients sont en isolement pour 120 lits, soit 65,8% de taux d’occupation.",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-25,102,1,978,beds,prose,"","Ainsi, 488 patients sont hospitalisés pour 978 lits, soit un taux d’occupation global de 49,9 %.",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-08-25,102,1,206,beds,prose,"","Au terme de la journée, 194 patients sont hospitalisés pour 206 lits, soit un taux d’occupation global de 94,2 %.",3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-08-25,102,1,14,beds,prose,"","À la Tshopo, 3 nouvelles admissions de cas suspects et 8 patients isolés pour 14 lits, soit 57,1% d’occupation •",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-08-26,104,1,142,beds,prose,"","dépassement de la capacité en lits suspects au Nord-Kivu (175 patients pour 142 lits), où une partie des suspects de Butembo, Masereka, Vuhovi et Kalunguta est isolée dans des ESS qui ne sont pas des centres de traitement ;",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-26,104,1,978,beds,prose,"","Ainsi, 549 patients sont hospitalisés pour 978 lits, soit un taux d’occupation global de 56,1%.",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-08-26,104,1,206,beds,prose,"","Au terme de la journée, 214 patients sont hospitalisés pour 206 lits, soit un taux d’occupation global de 103,9 %.",3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-08-26,104,1,14,beds,prose,"","À la Tshopo, 2 nouvelles admissions de cas suspects et 11 patients isolés pour 14 lits, soit 78,6% d’occupation.",3,pdf_text,high,"","",""
beds_total,province,bas-uele,Bas-Uélé,2026-08-28,106,1,3,beds,prose,"","Au Bas Uélé, 1 patient confirmé est en cours de soins pour 3 lits disponibles (Taux d’occupation : 33,3 %) •",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-08-28,106,1,120,beds,prose,"","Au Haut Uélé, 11 nouvelles admissions de cas suspects ont été enregistrées et 7 sorties, 70 patients sont hospitalisés pour 120 lits, soit un taux d’occupation de 58,3 % ;",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-28,106,1,978,beds,prose,"","Ainsi, 552 patients sont hospitalisés pour 978 lits, soit un taux d’occupation de 56,4 %.",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-08-28,106,1,220,beds,prose,"","Au décours de la journée, 236 patients sont hospitalisés pour 220 lits, soit un taux d’occupation de 107,3 %.",3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-08-28,106,1,25,beds,prose,"","À la Tshopo, 3 nouvelles admissions ont été enregistrées contre 4 sorties et 11 patients sont en isolement pour 25 lits, soit un taux d’occupation global de 44,0%.",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-30,108,1,978,beds,prose,"","Ainsi, 524 patients sont hospitalisés pour 978 lits, soit un taux d’occupation de 53,6 %.",3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-08-30,108,1,25,beds,prose,"","Sept sorties rapportées dont 1 guéri, 7 patients sont en isolement pour 25 lits, soit un taux d’occupation global de 32,0%.",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-08-31,109,1,978,beds,prose,"","Ainsi, 539 patients sont hospitalisés pour 978 lits, soit un taux d’occupation de 55,1 %.",3,pdf_text,high,"","",""
beds_total,province,sud-kivu,Sud-Kivu,2026-08-31,109,1,25,beds,prose,"","Huit (8) patients sont en isolement pour 25 lits, soit un taux d’occupation global de 32,0%.",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-09-01,110,1,978,beds,prose,"","Ainsi, 564 patients sont hospitalisés pour 978 lits, soit un taux d’occupation de 57,7 %.",3,pdf_text,high,"","",""
beds_total,province,sud-kivu,Sud-Kivu,2026-09-01,110,1,25,beds,prose,"","Huit (8) patients sont en isolement pour 25 lits, soit un taux d’occupation global de 32,0%.",3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-09-01,110,1,25,beds,prose,"","Trois (3) patients sont en isolement pour 25 lits, soit un taux d’occupation global de 12,0%.",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-09-02,111,1,978,beds,prose,"","Ainsi, 434 patients sont hospitalisés pour 978 lits, soit un taux d’occupation de 44,4 %.",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-09-02,111,1,220,beds,prose,"",220 lits disponibles).,3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-09-02,111,1,25,beds,prose,"","Sept (7) patients sont en isolement pour 25 lits, soit un taux d’occupation global de 28,0%.",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-09-03,112,1,128,beds,prose,"","Ainsi, 62 patients sont hospitalisés (49 confirmés et 13 suspects) pour 128 lits, soit un taux d’occupation de 50,8 %.",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-09-03,112,1,978,beds,prose,"","Ainsi, 434 patients sont hospitalisés pour 978 lits, soit un taux d’occupation de 44,4 %.",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-09-03,112,1,220,beds,prose,"",220 lits disponibles).,3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-09-03,112,1,25,beds,prose,"","Six (6) patients sont en isolement pour 25 lits, soit un taux d’occupation de 24,0 % 1.5.2.",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-09-04,113,1,128,beds,prose,"","Ainsi, 62 patients sont hospitalisés pour 128 lits, soit un taux d’occupation de 48,4%.",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-09-04,113,1,978,beds,prose,"","Ainsi, 495 patients sont hospitalisés pour 978 lits, soit un taux d’occupation de 50,6%.",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-09-04,113,1,220,beds,prose,"",220 lits disponibles).,3,pdf_text,high,"","",""
beds_total,province,sud-kivu,Sud-Kivu,2026-09-04,113,1,25,beds,prose,"","Seize (16) patients sont en isolement pour 25 lits, soit un taux d’occupation de 64,0 % 1.5.2.",3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-09-04,113,1,25,beds,prose,"","Sept (7) patients sont en isolement pour 25 lits, soit un taux d’occupation de 28,0 % •",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-09-05,114,1,128,beds,prose,"","Ainsi, 65 patients sont hospitalisés pour 128 lits, soit un taux d’occupation de 50,8%.",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-09-05,114,1,978,beds,prose,"","Ainsi, 510 patients sont hospitalisés pour 978 lits, soit un taux d’occupation de 52,1%.",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-09-05,114,1,220,beds,prose,"",220 lits disponibles).,3,pdf_text,high,"","",""
beds_total,province,sud-kivu,Sud-Kivu,2026-09-05,114,1,25,beds,prose,"","Au Sud-Kivu, Dix-sept (17) patients sont en isolement pour 25 lits, soit un taux d’occupation de 68,0 % 1.5.2.",3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-09-05,114,1,25,beds,prose,"","Six (6) patients sont en isolement pour 25 lits, soit un taux d’occupation de 24,0 % •",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-09-06,115,1,128,beds,prose,"","Ainsi, 68 patients sont hospitalisés pour 128 lits, soit un taux d’occupation de 50,8%.",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-09-06,115,1,978,beds,prose,"","Ainsi, 484 patients sont hospitalisés pour 978 lits, soit un taux d’occupation de 49,5%.",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-09-06,115,1,220,beds,prose,"",220 lits disponibles).,3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-09-06,115,1,25,beds,prose,"","Cinq (5) patients sont en isolement pour 25 lits, soit un taux d’occupation de 20,0 %.",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-09-07,116,1,128,beds,prose,"","Ainsi, 62 patients sont hospitalisés pour 128 lits, soit un taux d’occupation de 48,4%.",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-09-07,116,1,978,beds,prose,"","Ainsi, 473 patients sont hospitalisés pour 978 lits, soit un taux d’occupation de 48,4% ;",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-09-07,116,1,220,beds,prose,"",220 lits disponibles).,3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-09-07,116,1,25,beds,prose,"","Quatre (4) patients sont en isolement pour 25 lits, soit un taux d’occupation de 16,0 %.",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-09-08,117,1,134,beds,prose,"","Ainsi, 49 patients sont hospitalisés pour 134 lits, soit un taux d’occupation de 36,6%.",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-09-08,117,1,983,beds,prose,"","Ainsi, 471 patients sont hospitalisés pour 983 lits, soit un taux d’occupation de 47,9% ;",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-09-08,117,1,220,beds,prose,"",287/220 lits disponibles).,3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-09-08,117,1,25,beds,prose,"","Sept (7) patients sont en isolement pour 25 lits, soit un taux d’occupation de 28,0 %.",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-09-09,118,1,134,beds,prose,"","Ainsi, 54 patients sont hospitalisés pour 134 lits, soit un taux d’occupation de 40,3% ;",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-09-09,118,1,989,beds,prose,"","Ainsi, 457 patients sont hospitalisés pour 989 lits, soit un taux d’occupation de 46,2% ;",3,pdf_text,high,"","",""
beds_total,province,nord-kivu,Nord-Kivu,2026-09-09,118,1,220,beds,prose,"",291/220 lits disponibles) ;,3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-09-09,118,1,25,beds,prose,"","Trois (3) patients sont en isolement pour 25 lits, soit un taux d’occupation de 12,0 %.",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-09-10,119,1,134,beds,prose,"","Ainsi, 64 patients sont hospitalisés pour 134 lits, soit un taux d’occupation de 47,8% ;",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-09-10,119,1,1005,beds,prose,"","Ainsi, 435 patients sont hospitalisés pour 1005 lits, soit un taux d’occupation de 43,3% ;",3,pdf_text,high,"","",""
beds_total,province,tshopo,Tshopo,2026-09-10,119,1,31,beds,prose,"","Neuf (9) patients sont en isolement pour 31 lits, soit un taux d’occupation de 29,0 %.",3,pdf_text,high,"","",""
beds_total,province,haut-uele,Haut-Uélé,2026-09-13,122,1,134,beds,prose,"","Ainsi, 69 patients sont pris en charge en hospitalisation pour 134 lits, soit un taux d’occupation de 51,5 % ;",3,pdf_text,high,"","",""
beds_total,province,ituri,Ituri,2026-09-13,122,1,1015,beds,prose,"","Ainsi, 472 patients sont pris en charge en hospitalisation pour 1015 lits, soit un taux d’occupation de 46,5 % ;",3,pdf_text,high,"","",""
